Reference,Kikuyu,English
Exodus 14:21,"Ningĩ Musa agĩtambũrũkia guoko igũrũ wa iria, na ũtukũ wothe Jehova agĩtindĩka iria na thuutha na ũndũ wa rũhuho rwa kuuma mwena wa irathĩro, na agĩtũma hau hatuĩke thĩ nyũmũ. Maaĩ macio makĩgayũkana,","Moses stretched out his hand over the sea, and Yahweh caused the sea to go back by a strong east wind all night, and made the sea dry land, and the waters were divided."
Exodus 14:22,"nao andũ a Isiraeli makĩringa iria mahĩtũkĩire thĩ nyũmũ, maaĩ marũgamĩte mwena wao wa ũrĩo na wa ũmotho.",The children of Israel went into the middle of the sea on the dry ground; and the waters were a wall to them on their right hand and on their left.
Exodus 14:23,"Nao andũ a Misiri makĩmarũmĩrĩra na ihenya, nacio mbarathi ciothe cia Firaũni na ngaari cia ita, na andũ arĩa mathiiaga mahaicĩte mbarathi makĩmarũmĩrĩra nginya iria-inĩ.","The Egyptians pursued, and went in after them into the middle of the sea: all of Pharaoh’s horses, his chariots, and his horsemen."
Exodus 14:24,"Rũciinĩ ruoro rũgĩtema-rĩ, Jehova agĩcũthĩrĩria mbũtũ ya ita ya andũ a Misiri arĩ gĩtugĩ-inĩ kĩa mwaki na gĩa itu, nake akĩmĩrigiica.","In the morning watch, Yahweh looked out on the Egyptian army through the pillar of fire and of cloud, and confused the Egyptian army."
Exodus 14:25,"Agĩtũma magũrũ ma ngaari ciao cia ita macomoke nĩgeetha makorwo na thĩĩna wa gũcitwarithia. Nao andũ a Misiri makiuga atĩrĩ, “Nĩtũũrei twehere harĩ andũ aya a Isiraeli! Jehova nĩwe ũramarũĩrĩra kũrĩ andũ a Misiri.”","He took off their chariot wheels, and they drove them heavily; so that the Egyptians said, “Let’s flee from the face of Israel, for Yahweh fights for them against the Egyptians!”"
Exodus 14:26,"Ningĩ Jehova akĩĩra Musa atĩrĩ, “Tambũrũkia guoko igũrũ wa iria nĩgeetha maaĩ macooke mahubanĩrie andũ a Misiri na ngaari ciao cia ita, na andũ arĩa mathiiaga mahaicĩte mbarathi.”","Yahweh said to Moses, “Stretch out your hand over the sea, that the waters may come again on the Egyptians, on their chariots, and on their horsemen.”"
Exodus 14:27,"Musa agĩtambũrũkia guoko gwake igũrũ wa iria, na gũgĩkĩa-rĩ, iria rĩgĩcooka gũtherera o ta mbere. Nao andũ a Misiri makĩgeria kũrĩũrĩra, no Jehova akĩmahubanĩria iria-inĩ thĩinĩ.","Moses stretched out his hand over the sea, and the sea returned to its strength when the morning appeared; and the Egyptians fled against it. Yahweh overthrew the Egyptians in the middle of the sea."
Exodus 14:28,"Maaĩ magĩcookana, magĩthika ngaari cia ita na andũ arĩa mathiiaga mahaicĩte mbarathi; nĩo mbũtũ yothe ya Firaũni ĩrĩa yarũmĩrĩire andũ a Isiraeli iria-inĩ. Gũtirĩ o na ũmwe wao wahonokire.","The waters returned, and covered the chariots and the horsemen, even all Pharaoh’s army that went in after them into the sea. There remained not so much as one of them."
Exodus 14:29,"No andũ a Isiraeli maaringire iria magereire njĩra nyũmũ, rũthingo rwa maaĩ rũrũgamĩte mwena wao wa ũrĩo na wa ũmotho.","But the children of Israel walked on dry land in the middle of the sea, and the waters were a wall to them on their right hand and on their left."
Exodus 14:30,"Mũthenya ũcio Jehova akĩhonokia Isiraeli kuuma moko-inĩ ma andũ a Misiri, nao andũ a Isiraeli makĩĩonera ciimba cia andũ a Misiri kũu hũgũrũrũ-inĩ cia iria.",Thus Yahweh saved Israel that day out of the hand of the Egyptians; and Israel saw the Egyptians dead on the seashore.
Exodus 14:31,"Na rĩrĩa andũ a Isiraeli moonire hinya mũnene ũrĩa Jehova onirie andũ a Misiri-rĩ, andũ acio magĩĩtigĩra Jehova na makĩmwĩhoka o na makĩĩhoka Musa ndungata yake.","Israel saw the great work which Yahweh did to the Egyptians, and the people feared Yahweh; and they believed in Yahweh and in his servant Moses."
Exodus 15:1,"Hĩndĩ ĩyo Musa na andũ a Isiraeli makĩinĩra Jehova rwĩmbo rũrũ: “Nĩngũinĩra Jehova, nĩgũkorwo nĩwe ũtũũgĩrĩtio mũno. Mbarathi amĩikĩtie iria-inĩ hamwe na mũmĩhaici.","Then Moses and the children of Israel sang this song to Yahweh, and said, “I will sing to Yahweh, for he has triumphed gloriously. He has thrown the horse and his rider into the sea."
Exodus 15:2,"Jehova nĩwe hinya wakwa na rwĩmbo rwakwa; nĩwe ũtuĩkĩte ũhonokio wakwa. Nĩwe Ngai wakwa na nĩndĩĩmũgoocaga, Nĩwe Ngai wa baba na nĩndĩĩmũtũũgagĩria.","Yah is my strength and song. He has become my salvation. This is my God, and I will praise him; my father’s God, and I will exalt him."
Exodus 15:3,Jehova nĩ njamba ya ita; Jehova nĩrĩo rĩĩtwa rĩake.,Yahweh is a man of war. Yahweh is his name.
Exodus 15:4,Ngaari cia ita cia Firaũni na mbũtũ yake aamĩikirie iria-inĩ. Anene arĩa ega mũno a Firaũni moorĩire maaĩ-inĩ ma Iria Itune.,He has cast Pharaoh’s chariots and his army into the sea. His chosen captains are sunk in the Red Sea.
Exodus 15:5,Maaĩ marĩa mariku nĩmamathikĩte; Nao magakĩrikĩra kũrĩa kũriku ta ihiga.,The deeps cover them. They went down into the depths like a stone.
Exodus 15:6,"“Wee Jehova, guoko gwaku kwa ũrĩo kwarĩ gwa kũgegania, gũkagĩa hinya. Wee Jehova, guoko gwaku kwa ũrĩo nĩ gwathuthangire thũ.","Your right hand, Yahweh, is glorious in power. Your right hand, Yahweh, dashes the enemy in pieces."
Exodus 15:7,"Nĩ ũndũ wa ũnene waku wa magegania, nĩwakurumanirie arĩa magũũkĩrĩire. Nĩwaitũrũrire marakara maku mahiũ; makĩmacina taarĩ mahuti.","In the greatness of your excellency, you overthrow those who rise up against you. You send out your wrath. It consumes them as stubble."
Exodus 15:8,"Na ũndũ wa mũrurumo wa mĩhũmũ ya maniũrũ maku-rĩ, maaĩ nĩmeiganĩrĩire hĩba. Makũmbĩ ma maaĩ makĩrũgama ta rũthingo; maaĩ ma kũrĩa kũriku makĩnyiitana gatagatĩ ka iria.","With the blast of your nostrils, the waters were piled up. The floods stood upright as a heap. The deeps were congealed in the heart of the sea."
Exodus 15:9,"“Thũ nayo yetĩĩte, ĩkoiga atĩrĩ, ‘Nĩngamarũmĩrĩra na ihenya, ndĩmakinyĩre. Ngagayania indo iria matahĩte, ndĩĩhũũnĩrĩrie nacio. Nĩngũcomora rũhiũ rwakwa rwa njora, nakuo guoko gwakwa kũmaniine.’","The enemy said, ‘I will pursue. I will overtake. I will divide the plunder. My desire will be satisfied on them. I will draw my sword. My hand will destroy them.’"
Exodus 15:10,"No wahuhire rũhuho rũkĩhurutana, narĩo iria rĩkĩmathika, makĩrika ta kĩgera maaĩ-inĩ maingĩ.",You blew with your wind. The sea covered them. They sank like lead in the mighty waters.
Exodus 15:11,"“Wee Jehova-rĩ, nũũ ũhaana tawe harĩ ngai ciothe? Nũũ ũhaana tawe, wee ũrĩ ũtheru wa magegania, wee wĩtigĩrĩtwo nĩ ũndũ wa riiri waku, wee wĩkaga maũndũ ma magegania?","Who is like you, Yahweh, among the gods? Who is like you, glorious in holiness, fearful in praises, doing wonders?"
Exodus 15:12,"Watambũrũkirie guoko gwaku kwa ũrĩo, nayo thĩ ĩkĩmameria.",You stretched out your right hand. The earth swallowed them.
Exodus 15:13,"“Nĩ ũndũ wa wendo waku ũtathiraga, nĩũgũtongoria andũ arĩa ũkũũrĩte. Nĩũkamatongoria na ũndũ wa hinya waku, ũmatware nginya gĩikaro gĩaku gĩtheru.","“You, in your loving kindness, have led the people that you have redeemed. You have guided them in your strength to your holy habitation."
Exodus 15:14,"Ndũrĩrĩ ikaigua, nacio ciinaine; ruo rũnyiite andũ a Filistia.",The peoples have heard. They tremble. Pangs have taken hold of the inhabitants of Philistia.
Exodus 15:15,"Aathani a Edomu nĩmakamaka mũno, na atongoria a Moabi manyiitwo nĩ kũinaina, andũ a Kaanani makaiyũrwo nĩ maaĩ nda;",Then the chiefs of Edom were dismayed. Trembling takes hold of the mighty men of Moab. All the inhabitants of Canaan have melted away.
Exodus 15:16,"guoya na kĩmako nĩikamakinyĩrĩra. Na ũndũ wa hinya wa guoko gwaku-rĩ, makahaana ta ihiga matekwĩnyagunyia, nginya andũ aku, Wee Jehova, maringe, nginya andũ arĩa wegũrĩire maringe.","Terror and dread falls on them. By the greatness of your arm they are as still as a stone, until your people pass over, Yahweh, until the people you have purchased pass over."
Exodus 15:17,"Ũkaamarehe thĩinĩ na ũmahaande kĩrĩma-inĩ kĩa igai rĩaku, o handũ harĩa, Wee Jehova, wombire hatuĩke gĩikaro gĩaku, handũ-harĩa-haamũre, harĩa Wee Jehova, wahaandire na moko maku.","You will bring them in, and plant them in the mountain of your inheritance, the place, Yahweh, which you have made for yourself to dwell in: the sanctuary, Lord, which your hands have established."
Exodus 15:18,Jehova agaathamaka tene na tene.”,Yahweh will reign forever and ever.”
Exodus 15:19,"Hĩndĩ ĩrĩa mbarathi cia Firaũni, na ngaari cia ita, na andũ arĩa maathiiaga mahaicĩte mbarathi maatoonyire iria-inĩ-rĩ, Jehova agĩcookania maaĩ ma iria, makĩmathika. No rĩrĩ, andũ a Isiraeli maatuĩkanirie iria-inĩ mathiĩrĩire thĩ nyũmũ.","For the horses of Pharaoh went in with his chariots and with his horsemen into the sea, and Yahweh brought back the waters of the sea on them; but the children of Israel walked on dry land in the middle of the sea."
Exodus 15:20,"Hĩndĩ ĩyo Miriamu ũrĩa mũnabii mũndũ-wa-nja, mwarĩ wa nyina na Harũni, akĩoya kĩhembe gĩa kũinio, nao atumia othe makĩmuuma thuutha marĩ na ihembe ciao makĩinaga.","Miriam the prophetess, the sister of Aaron, took a tambourine in her hand; and all the women went out after her with tambourines and with dances."
Exodus 15:21,"Miriamu akĩmainĩra atĩrĩ: “Inĩrai Jehova, nĩgũkorwo nĩwe ũtũũgĩrĩtio mũno. Mbarathi amĩikĩtie iria-inĩ, hamwe na mũmĩhaici.”","Miriam answered them, “Sing to Yahweh, for he has triumphed gloriously. He has thrown the horse and his rider into the sea.”"
Exodus 15:22,Ningĩ Musa agĩtongoria Isiraeli kuuma Iria Itune magĩthiĩ Werũ wa Shuri. Magĩthiĩ rũgendo rwa mĩthenya ĩtatũ werũ-inĩ na matekuona maaĩ.,"Moses led Israel onward from the Red Sea, and they went out into the wilderness of Shur; and they went three days in the wilderness, and found no water."
Exodus 15:23,"Rĩrĩa maakinyire Mara, matingĩahotire kũnyua maaĩ makuo tondũ maarĩ marũrũ. (Nĩkĩo handũ hau hetagwo Mara.)","When they came to Marah, they couldn’t drink from the waters of Marah, for they were bitter. Therefore its name was called Marah.†"
Exodus 15:24,"Nĩ ũndũ ũcio andũ magĩtetia Musa, makiuga atĩrĩ, “Tũkũnyua kĩ?”","The people murmured against Moses, saying, “What shall we drink?”"
Exodus 15:25,"Nake Musa agĩkaĩra Jehova, nake Jehova akĩmuonia kamũtĩ. Agĩgaikia maaĩ-inĩ, namo makĩgĩa mũcamo mwega. O hau Jehova agĩathana, akĩmathondekera watho na uuge wa kũrũmagĩrĩrwo, na akĩmagereria ho.","Then he cried to Yahweh. Yahweh showed him a tree, and he threw it into the waters, and the waters were made sweet. There he made a statute and an ordinance for them, and there he tested them."
Exodus 15:26,"Akiuga atĩrĩ, “Mũngĩthikĩrĩria mũgambo wa Jehova Ngai wanyu wega, na mwĩke maũndũ marĩa magĩrĩire maitho-inĩ make, mũngĩrũmbũiya maathani make na mũmenyerere wathani wake wothe- rĩ, ndikamũrehera mũrimũ o na ũmwe wa ĩrĩa ndareheire andũ a Misiri, nĩgũkorwo niĩ nĩ niĩ Jehova, ũrĩa ũmũhonagia.”","He said, “If you will diligently listen to Yahweh your God’s voice, and will do that which is right in his eyes, and will pay attention to his commandments, and keep all his statutes, I will put none of the diseases on you which I have put on the Egyptians; for I am Yahweh who heals you.”"
Exodus 15:27,"Ningĩ magĩkinya Elimu, harĩa haarĩ ithima ikũmi na igĩrĩ, na mĩtende mĩrongo mũgwanja, nao makĩamba hema hau hakuhĩ na maaĩ.","They came to Elim, where there were twelve springs of water and seventy palm trees. They encamped there by the waters."
Exodus 16:1,"Mũingĩ wothe wa Isiraeli nĩwoimagararire ũkiuma Elimu ũgĩkinya Werũ wa Sini, ũrĩa ũrĩ gatagatĩ ka Elimu na kĩrĩma gĩa Sinai, mũthenya wa ikũmi na ĩtano wa mweri wa keerĩ thuutha wao kuuma bũrũri wa Misiri.","They took their journey from Elim, and all the congregation of the children of Israel came to the wilderness of Sin, which is between Elim and Sinai, on the fifteenth day of the second month after their departing out of the land of Egypt."
Exodus 16:2,"Kũu werũ-inĩ, mũingĩ ũcio wothe nĩwatetirie Musa na Harũni.",The whole congregation of the children of Israel murmured against Moses and against Aaron in the wilderness;
Exodus 16:3,"Andũ a Isiraeli makĩmeera atĩrĩ, “Naarĩ korwo Jehova aatũũragĩire bũrũri wa Misiri na guoko gwake! Kũu twaikaraga tũthiũrũrũkĩirie nyũngũ cia nyama, na tũkarĩĩaga o kĩrĩa gĩothe twendaga, no inyuĩ mũtũrehete gũkũ werũ-inĩ nĩguo mũũrage kĩũngano gĩkĩ gĩothe na ngʼaragu.”","and the children of Israel said to them, “We wish that we had died by Yahweh’s hand in the land of Egypt, when we sat by the meat pots, when we ate our fill of bread, for you have brought us out into this wilderness to kill this whole assembly with hunger.”"
Exodus 16:4,"Hĩndĩ ĩyo Jehova akĩĩra Musa atĩrĩ, “Ngũmuurĩria mĩgate kuuma igũrũ ta mbura. Andũ mariumaga nja o mũthenya makongania mĩgate ya kũmaigana o mũthenya ũcio. Ngũmageria na njĩra ĩyo nyone kana nĩmekũrũmĩrĩra ũrutani wakwa.","Then Yahweh said to Moses, “Behold, I will rain bread from the sky for you, and the people shall go out and gather a day’s portion every day, that I may test them, whether they will walk in my law or not."
Exodus 16:5,"Mũthenya wa gatandatũ-rĩ, marĩharagĩria kĩrĩa mainũkia, nakĩo gĩkoragwo kĩrĩ maita meerĩ ma kĩrĩa monganagia mĩthenya ĩrĩa ĩngĩ.”","It shall come to pass on the sixth day, that they shall prepare that which they bring in, and it shall be twice as much as they gather daily.”"
Exodus 16:6,"Nĩ ũndũ ũcio Musa na Harũni makĩĩra andũ othe a Isiraeli atĩrĩ, “Hwaĩ-inĩ-rĩ, nĩmũrĩmenya atĩ nĩ Jehova wamũrutire bũrũri wa Misiri,","Moses and Aaron said to all the children of Israel, “At evening, you shall know that Yahweh has brought you out from the land of Egypt."
Exodus 16:7,"na rũciinĩ nĩmũkona riiri wa Jehova, tondũ nĩaiguĩte ũrĩa mũmũtetetie. Ithuĩ tũkĩrĩ a, atĩ nĩguo mũtũtetie?”","In the morning, you shall see Yahweh’s glory; because he hears your murmurings against Yahweh. Who are we, that you murmur against us?”"
Exodus 16:8,"O na ningĩ Musa akĩmeera atĩrĩ, “Nĩmũkamenya atĩ ũcio nĩ Jehova, rĩrĩa akaamũhe nyama mũrĩe hwaĩ-inĩ na amũhe mĩgate ĩrĩa yothe mũkwenda rũciinĩ, tondũ nĩaiguĩte ũrĩa mũmũtetetie. Ithuĩ tũkĩrĩ a? Ti ithuĩ mũratetia, no nĩ Jehova mũratetia.”","Moses said, “Now Yahweh will give you meat to eat in the evening, and in the morning bread to satisfy you, because Yahweh hears your murmurings which you murmur against him. And who are we? Your murmurings are not against us, but against Yahweh.”"
Exodus 16:9,"Ningĩ Musa akĩĩra Harũni atĩrĩ, “Ĩra mũingĩ wothe wa Isiraeli atĩrĩ, ‘Ũkai mbere ya Jehova, nĩgũkorwo nĩaiguĩte gũteta kwanyu.’ ”","Moses said to Aaron, “Tell all the congregation of the children of Israel, ‘Come close to Yahweh, for he has heard your murmurings.’ ”"
Exodus 16:10,"Hĩndĩ ĩrĩa Harũni aaragĩria mũingĩ wothe wa Isiraeli-rĩ, makĩrora na mwena wa werũ-inĩ, na kũu makĩona riiri wa Jehova ũrĩ itu-inĩ.","As Aaron spoke to the whole congregation of the children of Israel, they looked toward the wilderness, and behold, Yahweh’s glory appeared in the cloud."
Exodus 16:11,"Jehova akĩĩra Musa atĩrĩ,","Yahweh spoke to Moses, saying,"
Exodus 16:12,"“Nĩnjiguĩte gũteta kwa andũ a Isiraeli. Meere atĩrĩ, ‘Hwaĩ-inĩ mũrĩrĩĩaga nyama na rũciinĩ mũkarĩa mĩgate mũkahũũna. Hĩndĩ ĩyo nĩmũkamenya atĩ niĩ, nĩ niĩ Jehova Ngai wanyu.’ ”","“I have heard the murmurings of the children of Israel. Speak to them, saying, ‘At evening you shall eat meat, and in the morning you shall be filled with bread. Then you will know that I am Yahweh your God.’ ”"
Exodus 16:13,Hwaĩ-inĩ ũcio gũgĩũka tũnyoni tũrĩa twĩtagwo tũmakia-arũme tũkĩiyũra kambĩ ciao. Naguo rũciinĩ kwarĩ ime rĩathiũrũrũkĩirie kambĩ ciao.,"In the evening, quail came up and covered the camp; and in the morning the dew lay around the camp."
Exodus 16:14,"Ime rĩaitĩka-rĩ, gũkĩoneka tũthendũ twa gĩthiũrũrĩ tũhaana maaĩ magandie nĩ mbaa, tũgwĩte thĩ kũu werũ-inĩ.","When the dew that lay had gone, behold, on the surface of the wilderness was a small round thing, small as the frost on the ground."
Exodus 16:15,"Rĩrĩa andũ a Isiraeli maatuonire, makĩũrania atĩrĩ, “Gĩkĩ nĩ kĩĩ?” nĩgũkorwo matiamenyaga nĩ kĩĩ. Musa akĩmeera atĩrĩ, “Nĩ mĩgate ĩrĩa Jehova amũheete mũrĩe.","When the children of Israel saw it, they said to one another, “What is it?” For they didn’t know what it was. Moses said to them, “It is the bread which Yahweh has given you to eat."
Exodus 16:16,Jehova aathanĩte ũũ: ‘O mũndũ nĩonganie o ĩrĩa ĩkũmũigana. Oyagai o kĩbaba kĩmwe kĩa omeri* kĩa o mũndũ wothe ũrĩ hema-inĩ cianyu.’ ”,"This is the thing which Yahweh has commanded: ‘Gather of it everyone according to his eating; an omer† a head, according to the number of your persons, you shall take it, every man for those who are in his tent.’ ”"
Exodus 16:17,"Andũ a Isiraeli magĩĩka o ta ũrĩa meerirwo; amwe makĩũngania mĩingĩ, na amwe makĩũngania mĩnini.","The children of Israel did so, and some gathered more, some less."
