Reference,Kikuyu,English
Luke 6:33,"Na mũngĩkorwo mwĩkaga wega o arĩa mamwĩkaga wega-rĩ, mwakĩĩguna na kĩ? Nĩgũkorwo ehia o nao nĩmekaga o ũguo.","If you do good to those who do good to you, what credit is that to you? For even sinners do the same."
Luke 6:34,"Na ningĩ mũngĩkorwo mũkombithagia o arĩa mwĩhokete nĩmakamũrĩha-rĩ, mwakĩĩguna na kĩ? O na ehia nĩmakombagĩra ehia arĩa angĩ, mehokete nĩmakarĩhwo ciothe.","If you lend to those from whom you hope to receive, what credit is that to you? Even sinners lend to sinners, to receive back as much."
Luke 6:35,"No rĩrĩ, endagai thũ cianyu, na mũciĩkage wega, o na mũkombithagie mũtekwĩhoka gũcookerio kĩndũ. Hĩndĩ ĩyo irĩhi rĩanyu nĩrĩkaneneha, na inyuĩ nĩmũgatuĩka ariũ a Ũrĩa-ũrĩ-Igũrũ-Mũno, nĩgũkorwo we nĩaiguagĩra arĩa matarĩ ngaatho tha o na arĩa aaganu.","But love your enemies, and do good, and lend, expecting nothing back; and your reward will be great, and you will be children of the Most High; for he is kind toward the unthankful and evil."
Luke 6:36,"Iguanagĩrai tha, o ta ũrĩa Ithe wanyu aiguanagĩra tha.","“Therefore be merciful, even as your Father is also merciful."
Luke 6:37,"“Mũtigaciirithanagie nĩgeetha na inyuĩ mũtikanaciirithio. Mũtigatuanagĩre, nĩgeetha na inyuĩ mũtikanatuĩrwo. Rekanagĩrai, na inyuĩ nĩmũkarekerwo.","Don’t judge, and you won’t be judged. Don’t condemn, and you won’t be condemned. Set free, and you will be set free."
Luke 6:38,"Heanagai, na inyuĩ nĩmũrĩheagwo na gĩthimi kĩega, gĩkindĩrĩtwo, kĩinainĩtio na gĩgaitĩkĩrĩra, nĩkĩo mũgaitĩrĩrwo nakĩo nguo-inĩ. Nĩgũkorwo gĩthimi kĩrĩa mũthimanagĩra nakĩo, no kĩo mũrĩthimagĩrwo nakĩo.”","“Give, and it will be given to you: good measure, pressed down, shaken together, and running over, will be given to you.§ For with the same measure you measure it will be measured back to you.”"
Luke 6:39,"Agĩcooka akĩmahe ngerekano ĩno, akĩmooria atĩrĩ, “Mũtumumu no atongorie mũtumumu ũrĩa ũngĩ? Githĩ eerĩ to magũe irima?",He spoke a parable to them. “Can the blind guide the blind? Won’t they both fall into a pit?
Luke 6:40,"Mũrutwo ti mũnene kũrĩ mũmũruti, no ũrĩa wothe mũrute wega, no atuĩke ta mũmũruti.","A disciple is not above his teacher, but everyone when he is fully trained will be like his teacher."
Luke 6:41,"“Nĩkĩĩgĩgũtũmawonekĩhutikĩrĩakĩrĩriithorĩamũrũwathoguo, noũkaagakũrũmbũiyamũgogo ũrĩa ũrĩ riitho rĩaku we mwene?","Why do you see the speck of chaff that is in your brother’s eye, but don’t consider the beam that is in your own eye?"
Luke 6:42,"Wahota atĩa kwĩra mũrũ wa thoguo atĩrĩ, ‘Mũrũ wa baba, reke ngũrute kĩhuti kĩu kĩrĩ riitho rĩaku,’ o rĩrĩa wee wagĩte kuona mũgogo ũrĩa ũrĩ naguo riitho rĩaku? Wee hinga ĩno, amba ũrute mũgogo ũcio ũrĩ naguo riitho, nĩguo wone wega ũhote kũruta kĩhuti kĩrĩa kĩrĩ riitho rĩa mũrũ wa thoguo.","Or how can you tell your brother, ‘Brother, let me remove the speck of chaff that is in your eye,’ when you yourself don’t see the beam that is in your own eye? You hypocrite! First remove the beam from your own eye, and then you can see clearly to remove the speck of chaff that is in your brother’s eye."
Luke 6:43,"“Gũtirĩmũtĩmwegaũciaragamaciaromooru, kanamũtĩmũũruũgaciaramaciaromega.","“For there is no good tree that produces rotten fruit, nor again a rotten tree that produces good fruit."
Luke 6:44,"Omũtĩ ũmenyekaga na maciaro maguo mwene. Andũ matituaga ngũyũ kuuma mĩtĩ-inĩ ya mĩigua, o na kana magatua thabibũ kuuma congʼe-inĩ.","For each tree is known by its own fruit. For people don’t gather figs from thorns, nor do they gather grapes from a bramble bush."
Luke 6:45,"Mũndũ ũrĩa mwega aragia maũndũ mega kuuma mũthiithũ-inĩ wa ngoro yake, nake mũndũ ũrĩa mũũru aragia maũndũ mooru kuuma mũthiithũ-inĩ wa ngoro yake. Nĩgũkorwo kanua gake kaaragia o maũndũ marĩa maiyũrĩte ngoro yake.","The good man out of the good treasure of his heart brings out that which is good, and the evil man out of the evil treasure of his heart brings out that which is evil, for out of the abundance of the heart, his mouth speaks."
Luke 6:46,"“Atĩrĩrĩ, mũnjĩtaga ‘Mwathani, Mwathani,’ nĩkĩ, na mũtiĩkaga ũrĩa ndĩmwĩraga?","“Why do you call me, ‘Lord, Lord,’ and don’t do the things which I say?"
Luke 6:47,"Nĩngũmuonia ũrĩa mũndũ ũrĩa ũũkaga kũrĩ niĩ, na akaigua ciugo ciakwa, na ageeka ũrĩa ciugĩte ahaana.","Everyone who comes to me, and hears my words and does them, I will show you who he is like."
Luke 6:48,"Ahaana ta mũndũ waakaga nyũmba, ũrĩa wenjire mũthingi, akĩũrikia na akĩwamba igũrũ rĩa ihiga. Hĩndĩ ĩrĩa kwagĩire mũiyũro wa maaĩ, kĩguũ gĩkĩgũtha nyũmba ĩyo na nditi, no gĩtiamĩenyenyirie, tondũ nĩyaakĩtwo wega.","He is like a man building a house, who dug and went deep and laid a foundation on the rock. When a flood arose, the stream broke against that house, and could not shake it, because it was founded on the rock."
Luke 6:49,"No mũndũ ũrĩa ũiguaga ciugo ciakwa, na ndekaga ũrĩa ciugĩte, ahaana ta mũndũ ũrĩa waakire nyũmba ĩtarĩ na mũthingi. Na rĩrĩa kĩguũ kĩagũthire nyũmba ĩyo, ĩkĩmomoka, naguo mwanangĩko wayo warĩ mũnene.”","But he who hears and doesn’t do, is like a man who built a house on the earth without a foundation, against which the stream broke, and immediately it fell; and the ruin of that house was great.”"
Luke 7:1,"Nake Jesũ aarĩkia kwaria maũndũ macio mothe andũ makĩmũiguaga, agĩtoonya Kaperinaumu.","After he had finished speaking in the hearing of the people, he entered into Capernaum."
Luke 7:2,"No kũu nĩ kwarĩ na ndungata ya mũnene-wa-thigari-igana, ĩrĩa mũmĩathi eendete mũno, nayo yarĩ ndwaru hakuhĩ gũkua.","A certain centurion’s servant, who was dear to him, was sick and at the point of death."
Luke 7:3,"Nake mũnene ũcio wa thigari igana aigua ũhoro wa Jesũ, agĩtũma athuuri a Ayahudi kũrĩ we makamũũrie oke ahonie ndungata yake.","When he heard about Jesus, he sent to him elders of the Jews, asking him to come and save his servant."
Luke 7:4,"Nao maakinya kũrĩ Jesũ, makĩmũthaitha magwatĩirie mũno, makĩmwĩra atĩrĩ, “Mũndũ ũyũ nĩagĩrĩirwo gwĩkwo ũguo nĩwe,","When they came to Jesus, they begged him earnestly, saying, “He is worthy for you to do this for him,"
Luke 7:5,tondũ nĩendete rũrĩrĩ rwitũ na nĩatwakĩire thunagogi.”,"for he loves our nation, and he built our synagogue for us.”"
Luke 7:6,"Nĩ ũndũ ũcio Jesũ agĩthiĩ nao. Na marĩ hakuhĩ gũkinya mũciĩ, mũnene ũcio wa thigari igana akĩmũtũmĩra arata makamwĩre atĩrĩ, “Mwathani, tiga gwĩthĩĩnia tondũ ndiagĩrĩire wee ũũke gwakwa mũciĩ.","Jesus went with them. When he was now not far from the house, the centurion sent friends to him, saying to him, “Lord, don’t trouble yourself, for I am not worthy for you to come under my roof."
Luke 7:7,"O na nokĩo itanona njagĩrĩire gũũka kũrĩ we. No uga o kiugo, na ndungata yakwa nĩĩkũhona.","Therefore I didn’t even think myself worthy to come to you; but say the word, and my servant will be healed."
Luke 7:8,"Nĩgũkorwo niĩ mwene ndĩ mũndũ wathagwo, na ndĩ na thigari njathaga. Ndeera ũmwe ‘Thiĩ,’ nĩathiiaga, na ndeera ũngĩ atĩrĩ, ‘Ũka,’ nĩokaga. Na ningĩ ndeera ndungata yakwa atĩrĩ, ‘Ĩka ũna,’ nĩĩkaga.”","For I also am a man placed under authority, having under myself soldiers. I tell this one, ‘Go!’ and he goes; and to another, ‘Come!’ and he comes; and to my servant, ‘Do this,’ and he does it.”"
Luke 7:9,"Rĩrĩa Jesũ aiguire ũguo, akĩgega, akĩhũgũkĩra kĩrĩndĩ kĩrĩa kĩamũrũmĩrĩire, agĩkĩĩra atĩrĩ, “Ngũmwĩra atĩrĩ, ndionete mũndũ ũrĩ na wĩtĩkio mũnene ũũ Isiraeli guothe!”","When Jesus heard these things, he marveled at him, and turned and said to the multitude who followed him, “I tell you, I have not found such great faith, no, not in Israel.”"
Luke 7:10,Nao andũ arĩa maatũmĩtwo magĩcooka mũciĩ magĩkora ngombo ĩyo ĩrĩ honu.,"Those who were sent, returning to the house, found that the servant who had been sick was well."
Luke 7:11,"Ihinda inini rĩathira, Jesũ agĩthiĩ itũũra rĩetagwo Naini, nao arutwo ake na andũ gĩkundi kĩnene magĩthiĩ nake.","Soon afterwards, he went to a city called Nain. Many of his disciples, along with a great multitude, went with him."
Luke 7:12,"Na rĩrĩa akuhĩrĩirie kĩhingo gĩa itũũra rĩu, mũndũ wakuĩte nĩarutagwo kuo na aarĩ mwana wa mũmwe, nake nyina aarĩ mũtumia wa ndigwa. Nao andũ aingĩ a itũũra rĩu maarĩ hamwe nake.","Now when he came near to the gate of the city, behold, one who was dead was carried out, the only born† son of his mother, and she was a widow. Many people of the city were with her."
Luke 7:13,"Rĩrĩa Mwathani onire mũtumia ũcio, akĩmũiguĩra tha, akĩmwĩra atĩrĩ, “Tiga kũrĩra.”","When the Lord saw her, he had compassion on her and said to her, “Don’t cry.”"
Luke 7:14,"Agĩcooka agĩthiĩ, akĩhutia ithandũkũ, nao arĩa maarĩkuuĩte makĩrũgama. Agĩcooka akiuga atĩrĩ, “Mwanake, ndakwĩra atĩrĩ, ũkĩra!”","He came near and touched the coffin, and the bearers stood still. He said, “Young man, I tell you, arise!”"
Luke 7:15,"Mũndũ ũcio wakuĩte agĩũkĩra, akĩambĩrĩria kwaria, nake Jesũ akĩmũnengerana kũrĩ nyina.",He who was dead sat up and began to speak. Then he gave him to his mother.
Luke 7:16,"Andũ othe makĩiyũrwo nĩ guoya na makĩgooca Ngai, makiuga atĩrĩ, “Mũnabii mũnene nĩokĩte gatagatĩ gaitũ. Ngai nĩokĩte gũteithia andũ ake.”","Fear took hold of all, and they glorified God, saying, “A great prophet has arisen among us!” and, “God has visited his people!”"
Luke 7:17,Nayo ngumo ya Jesũ ĩkĩhunja Judea guothe o na bũrũri ũrĩa wagũthiũrũrũkĩirie.,This report went out concerning him in the whole of Judea and in all the surrounding region.
Luke 7:18,"Nao arutwo a Johana nĩmamũheire ũhoro wa maũndũ macio mothe. Nake Johana agĩĩta arutwo ake eerĩ,",The disciples of John told him about all these things.
Luke 7:19,"akĩmatũma kũrĩ Mwathani makamũũrie atĩrĩ, “Wee nĩwe ũrĩa werĩtwo nĩagooka kana tweterere mũndũ ũngĩ?”","John, calling to himself two of his disciples, sent them to Jesus, saying, “Are you the one who is coming, or should we look for another?”"
Luke 7:20,"Nao arutwo acio maakinya kũrĩ Jesũ makĩmwĩra atĩrĩ, “Johana Mũbatithania aatũtũma kũrĩ we tũkũũrie atĩrĩ, ‘Wee nĩwe ũrĩa werĩtwo nĩagooka kana tweterere mũndũ ũngĩ?’ ”","When the men had come to him, they said, “John the Baptizer has sent us to you, saying, ‘Are you he who comes, or should we look for another?’ ”"
Luke 7:21,"Ihinda-inĩ o rĩu Jesũ akĩhonia andũ aingĩ arĩa maarĩ na mĩrimũ, na ndwari, na akĩingata ngoma thũku o na agĩtũma andũ aingĩ arĩa maarĩ atumumu macooke kuona.",In that hour he cured many of diseases and plagues and evil spirits; and to many who were blind he gave sight.
Luke 7:22,"Nĩ ũndũ ũcio agĩcookeria arĩa maatũmĩtwo atĩrĩ, “Cookai mũkeere Johana maũndũ marĩa muonete na mũkaigua: atĩ atumumu nĩ marona, na ithua nĩiretwara, na arĩa marĩ na mangũ nĩ marahonio, na andũ arĩa mataiguaga nĩmaraigua, na arĩa akuũ nĩmarariũkio, na Ũhoro-ũrĩa-Mwega nĩũrahunjĩrio arĩa athĩĩni.","Jesus answered them, “Go and tell John the things which you have seen and heard: that the blind receive their sight, the lame walk, the lepers are cleansed, the deaf hear, the dead are raised up, and the poor have good news preached to them."
Luke 7:23,Kũrathimwo nĩ mũndũ ũrĩa ũtarahĩngwo nĩ ũndũ wakwa.”,Blessed is he who finds no occasion for stumbling in me.”
Luke 7:24,"Andũ acio maatũmĩtwo nĩ Johana moima harĩ Jesũ, Jesũ akĩambĩrĩria kwarĩria andũ aingĩ ũhoro wa Johana, akĩmooria atĩrĩ, “Nĩ kĩĩ mwathiĩte kuona werũ-inĩ? Hihi mwathiĩte kuona kamũrangi kainainagio nĩ rũhuho?","When John’s messengers had departed, he began to tell the multitudes about John, “What did you go out into the wilderness to see? A reed shaken by the wind?"
Luke 7:25,"Angĩkorwo ti guo-rĩ, mwathiĩte kuona kĩ? Hihi nĩ mũndũ wĩhumbĩte nguo njega? Aca, arĩa mehumbaga nguo cia goro na magekenia na mĩago ya thĩ maikaraga nyũmba cia ũthamaki.","But what did you go out to see? A man clothed in soft clothing? Behold, those who are gorgeously dressed and live delicately are in kings’ courts."
Luke 7:26,"Mwagĩthiĩte kuona kĩ? Hihi mwathiĩte kuona mũnabii? Ĩĩ, ngũmwĩra atĩrĩ, muonire mũndũ ũkĩrĩte mũnabii.","But what did you go out to see? A prophet? Yes, I tell you, and much more than a prophet."
Luke 7:27,"Ũyũ nĩwe ũrĩa ũhoro wake wandĩkĩtwo atĩrĩ: “ ‘Nĩngatũma mũtũmwo wakwa athiĩ mbere yaku, nake nĩagagũthondekera njĩra.’","This is he of whom it is written, ‘Behold, I send my messenger before your face, who will prepare your way before you.’*"
Luke 7:28,"Ngũmwĩra atĩrĩ, harĩ andũ arĩa manaciarwo nĩ atumia-rĩ, gũtirĩ o na ũmwe mũnene gũkĩra Johana; no mũndũ ũrĩa mũnini mũno ũthamaki-inĩ wa Ngai, nĩ mũnene kũmũkĩra.”","“For I tell you, among those who are born of women there is not a greater prophet than John the Baptizer; yet he who is least in God’s Kingdom is greater than he.”"
Luke 7:29,"(Andũ othe, o na etia mbeeca cia igooti, rĩrĩa maiguire ciugo cia Jesũ, magĩtĩkĩra atĩ njĩra ya Ngai nĩ ya ma, tondũ maabatithĩtio nĩ Johana.","When all the people and the tax collectors heard this, they declared God to be just, having been baptized with John’s baptism."
Luke 7:30,"No Afarisai na arutani a watho makĩregana na ũrĩa Ngai endaga meke, tondũ o matiabatithĩtio nĩ Johana.)","But the Pharisees and the lawyers rejected the counsel of God, not being baptized by him themselves."
Luke 7:31,"Nake Jesũ akiuga atĩrĩ, “Andũ a rũciaro rũrũ ingĩmagerekania na kĩ? Matariĩ ta kĩ?",‡“To what then should I compare the people of this generation? What are they like?
Luke 7:32,"Matariĩ ta ciana ciikarĩte ndũnyũ igĩĩta iria ingĩ, igaciĩra atĩrĩ: “ ‘Twamũhuhĩire mũtũrirũ, mũkĩaga kũina; twamũinĩire rwĩmbo rwa macakaya, no mũtiarĩrire.’","They are like children who sit in the marketplace and call to one another, saying, ‘We piped to you, and you didn’t dance. We mourned, and you didn’t weep.’"
Luke 7:33,"Nĩgũkorwo Johana Mũbatithania ookire atekũrĩa na atekũnyua ndibei, na inyuĩ mũkiuga atĩrĩ, ‘Arĩ na ndaimono.’","For John the Baptizer came neither eating bread nor drinking wine, and you say, ‘He has a demon.’"
Luke 7:34,"Mũrũ wa Mũndũ ookire akĩrĩĩaga na akĩnyuuaga, na inyuĩ mũkiuga atĩrĩ, ‘Onei mũndũ mũkoroku na mũrĩĩu, mũrata wa etia mbeeca cia igooti na “ehia”.’","The Son of Man has come eating and drinking, and you say, ‘Behold, a glutton and a drunkard, a friend of tax collectors and sinners!’"
Luke 7:35,No ũũgĩ nĩũmenyekaga nĩ wa kĩhooto nĩ ciana ciaguo ciothe.”,Wisdom is justified by all her children.”
Luke 7:36,"Na rĩrĩ, Mũfarisai ũmwe nĩetire Jesũ gwake makarĩanĩre irio cia hwaĩ-inĩ nake, nĩ ũndũ ũcio Jesũ agĩthiĩ nyũmba ya Mũfarisai ũcio, agĩikara metha-inĩ.",One of the Pharisees invited him to eat with him. He entered into the Pharisee’s house and sat at the table.
Luke 7:37,"Rĩrĩa mũndũ-wa-nja watũũrĩte mũtũũrĩre wa mehia itũũra-inĩ rĩu aamenyire atĩ Jesũ nĩararĩa irio nyũmba ya Mũfarisai ũcio-rĩ, agĩũka na cuba wa maguta manungi wega,","Behold, a woman in the city who was a sinner, when she knew that he was reclining in the Pharisee’s house, brought an alabaster jar of ointment."
Luke 7:38,"na akĩrũgama thuutha wake, o hau magũrũ-inĩ make, akĩrĩraga, na akĩambĩrĩria kũmũihũgia nyarĩrĩ na maithori make. Agĩcooka akĩmũgiria nyarĩrĩ na njuĩrĩ yake, agĩcimumunya, na agĩciitĩrĩria maguta manungi wega.","Standing behind at his feet weeping, she began to wet his feet with her tears, and she wiped them with the hair of her head, kissed his feet, and anointed them with the ointment."
Luke 7:39,"Rĩrĩa Mũfarisai ũrĩa wamwĩtĩte onire ũndũ ũcio, akĩĩra na ngoro atĩrĩ, “Korwo mũndũ ũyũ nĩ mũnabii, nĩangĩamenya ũrĩa ũramũhutia nĩ mũndũ-wa-nja wa mũthemba ũrĩkũ, na atĩ nĩ mwĩhia.”","Now when the Pharisee who had invited him saw it, he said to himself, “This man, if he were a prophet, would have perceived who and what kind of woman this is who touches him, that she is a sinner.”"
Luke 7:40,"Jesũ akĩmwĩra atĩrĩ, “Simoni, ndĩ na ũndũ wa gũkwĩra.” Nake akiuga atĩrĩ, “Mũrutani, njĩĩra.”","Jesus answered him, “Simon, I have something to tell you.” He said, “Teacher, say on.”"
Luke 7:41,"“Kũrĩ andũ eerĩ maarĩ na thiirĩ wa mũndũ wakombithanagia mbeeca. Ũmwe aarĩ na thiirĩ wa dinari magana matano, na ũrĩa ũngĩ dinari mĩrongo ĩtano.","“A certain lender had two debtors. The one owed five hundred denarii, and the other fifty."
Luke 7:42,"Na rĩrĩ, gũtirĩ o na ũmwe wao warĩ na mbeeca cia kũmũrĩha, nĩ ũndũ ũcio marĩ o eerĩ akĩmarekera thiirĩ ũcio. Rĩu-rĩ, acio eerĩ nũũ ũngĩmwenda makĩria?”","When they couldn’t pay, he forgave them both. Which of them therefore will love him most?”"
Luke 7:43,"Simoni akĩmũcookeria atĩrĩ, “Ngwĩciiria nĩ ũrĩa warekeirwo thiirĩ ũrĩa mũnene.” Jesũ akiuga atĩrĩ, “Nĩwatua wega.”","Simon answered, “He, I suppose, to whom he forgave the most.” He said to him, “You have judged correctly.”"
Luke 7:44,"Agĩcooka akĩĩhũgũrĩra mũndũ-wa-nja ũcio, akĩĩra Simoni atĩrĩ, “Nĩũkuona mũndũ-wa-nja ũyũ? Njũkire nyũmba gwaku, no ndũnaahe maaĩ ma gwĩthamba nyarĩrĩ, no nĩanjihũgia nyarĩrĩ na maithori make, na acigiria na njuĩrĩ yake.","Turning to the woman, he said to Simon, “Do you see this woman? I entered into your house, and you gave me no water for my feet, but she has wet my feet with her tears, and wiped them with the hair of her head."
